"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","Q88_First.Click","Q88_Last.Click","Q88_Page.Submit","Q88_Click.Count","Q84_First.Click","Q84_Last.Click","Q84_Page.Submit","Q84_Click.Count","vA_liable_AV_1","vB_mnfctr_liable_AV_1","vA_cntrfctl_AV_1","vB_cntrfctl_AV_1","avoid_AV_1","Q87_First.Click","Q87_Last.Click","Q87_Page.Submit","Q87_Click.Count","Q82_First.Click","Q82_Last.Click","Q82_Page.Submit","Q82_Click.Count","vA_liable_1","vB_driver_liable_1","vB_mnfctr_liable_1","vA_cntrfctl_1","vB_cntrfctl_1","avoid_1","comp1","comp_accident","av_trust_1_1","av_trust_2_1","av_trust_3_1","av_trust_4_1","av_trust_5_1","ai_familiarity_1","gender","gender_4_TEXT","age","edu","edu_8_TEXT","FL_4_DO","questions_1_AV_DO","questions_2_AV_DO","questions_1_DO","questions_2_DO","trust_scale_DO"
"2023-04-04 10:10:53","2023-04-04 10:13:02","0","NA","100","129","1","2023-04-04 10:13:03","R_1UhEl49MSIncSHL","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","6.963","6.963","19.981","1","0","0","11.05","0","100","0","0","100","0","0","2","1","0","0","0","0","100","0","2","","35","4","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_1|av_trust_4|av_trust_3|av_trust_5|av_trust_2"
"2023-04-04 10:07:58","2023-04-04 10:13:03","0","NA","100","304","1","2023-04-04 10:13:04","R_3h0x5HqvfAGmcpw","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","16.304","31.379","34.571","3","19.543","19.543","21.984","1","93","92","25","97","44","46","2","1","20","44","29","66","49","73","2","","29","3","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_2|av_trust_1|av_trust_3|av_trust_4"
"2023-04-04 10:02:21","2023-04-04 10:13:13","0","NA","100","651","1","2023-04-04 10:13:14","R_2pVltI0vTZ4ktkD","","","","","NA","NA","anonymous","EN","1","2","2","0","0","33.973","0","0","0","30.179","0","100","15","100","33","55","","","","","","","","","","","","","","","1","1","66","66","75","75","20","60","1","","29","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_4|av_trust_1|av_trust_3|av_trust_5"
"2023-04-04 10:00:26","2023-04-04 10:13:13","0","NA","100","767","1","2023-04-04 10:13:14","R_RIygPUtbjurc9r3","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","21.036","32.765","33.578","2","0","0","12.537","0","94","12","24","53","77","8","2","2","10","25","16","16","94","18","2","","34","3","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_1|av_trust_5|av_trust_3|av_trust_2"
"2023-04-04 10:10:18","2023-04-04 10:13:26","0","NA","100","187","1","2023-04-04 10:13:27","R_27ru1m8VojctKea","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","3.348","3.348","16.965","1","0","0","10.934","0","100","0","0","100","5","3","2","1","86","73","90","28","23","92","1","","38","4","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_5|av_trust_4|av_trust_1|av_trust_2"
"2023-04-04 10:01:13","2023-04-04 10:13:28","0","NA","100","735","1","2023-04-04 10:13:29","R_d51P98yKKAjDxRL","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","20.76","0","0","0","18.398","0","88","88","91","89","95","91","2","1","88","87","94","96","89","95","1","","57","5","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_1|av_trust_3|av_trust_5|av_trust_4|av_trust_2"
"2023-04-04 10:07:26","2023-04-04 10:13:44","0","NA","100","378","1","2023-04-04 10:13:45","R_1rePYbRhm4jLiHZ","","","","","NA","NA","anonymous","EN","1","2","2","5.549","31.591","32.36","4","0","0","25.637","0","0","100","0","100","100","","","","","","","","","","","","","","","1","2","15","24","20","9","100","7","2","","37","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_3|av_trust_1|av_trust_4|av_trust_5"
"2023-04-04 10:08:02","2023-04-04 10:13:44","0","NA","100","342","1","2023-04-04 10:13:45","R_1pYf8IKdHdxgJoE","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","36.418","0","0","0","36.548","0","100","0","5","100","0","0","2","1","20","30","40","40","60","0","1","","35","1","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_1|av_trust_5|av_trust_2|av_trust_3"
"2023-04-04 10:10:38","2023-04-04 10:13:48","0","NA","100","190","1","2023-04-04 10:13:49","R_25sclUHH92RwBKY","","","","","NA","NA","anonymous","EN","1","2","2","6.14","6.14","22.011","1","0","0","11.532","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","0","0","0","0","100","50","1","","64","1","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_4|av_trust_5|av_trust_1|av_trust_3"
"2023-04-04 10:11:41","2023-04-04 10:14:06","0","NA","100","144","1","2023-04-04 10:14:06","R_9Y1w6UgkZlofgHL","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","18.231","0","0","0","11.945","0","100","0","0","100","2","4","2","1","72","31","69","72","8","64","1","","24","4","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_3|av_trust_2|av_trust_4|av_trust_1"
"2023-04-04 10:10:45","2023-04-04 10:15:21","0","NA","100","275","1","2023-04-04 10:15:21","R_12tNlNrT3itKfba","","","","","NA","NA","anonymous","EN","1","2","2","0","0","44.464","0","0","0","14.667","0","95","5","95","70","30","","","","","","","","","","","","","","","1","1","5","50","10","25","70","35","2","","44","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_1|av_trust_4|av_trust_2|av_trust_5"
"2023-04-04 10:07:56","2023-04-04 10:15:23","0","NA","100","446","1","2023-04-04 10:15:23","R_1kZwnq53pvWvYjB","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","7.6","42.976","44.826","3","11.193","11.193","14.759","1","100","0","0","100","10","10","2","2","0","0","0","50","95","10","1","","46","4","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_2|av_trust_4|av_trust_5|av_trust_3|av_trust_1"
"2023-04-04 10:11:45","2023-04-04 10:15:30","0","NA","100","224","1","2023-04-04 10:15:31","R_1Nea91lyU7M2osw","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","30.17","0","0","0","11.4","0","100","0","15","100","65","80","2","1","0","0","0","0","100","5","1","","37","3","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_3|av_trust_4|av_trust_2|av_trust_1"
"2023-04-04 10:10:38","2023-04-04 10:15:38","0","NA","100","299","1","2023-04-04 10:15:39","R_3q9xnlkGpZkTLOe","","","","","NA","NA","anonymous","EN","1","2","2","0","0","59.521","0","0","0","17.102","0","100","30","100","100","100","","","","","","","","","","","","","","","1","1","0","10","10","20","95","70","2","","60","1","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_1|av_trust_5|av_trust_4|av_trust_2"
"2023-04-04 10:13:24","2023-04-04 10:16:07","0","NA","100","162","1","2023-04-04 10:16:07","R_1jxngjW39WT3wc8","","","","","NA","NA","anonymous","EN","1","2","2","20.119","20.119","23.112","1","0","0","27.505","0","82","80","39","91","83","","","","","","","","","","","","","","","1","2","77","73","29","80","100","79","1","","27","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_3|av_trust_1|av_trust_5|av_trust_2"
"2023-04-04 10:10:50","2023-04-04 10:16:38","0","NA","100","347","1","2023-04-04 10:16:38","R_qPclTNnF3esYHa9","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","27.463","0","0","0","14.383","0","99","1","0","99","51","51","2","1","90","75","81","85","15","10","1","","52","4","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_1|av_trust_4|av_trust_2|av_trust_5|av_trust_3"
"2023-04-04 10:12:48","2023-04-04 10:16:50","0","NA","100","242","1","2023-04-04 10:16:51","R_2pLDWt320pAs3wH","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","25.52","0","0","0","13.733","0","100","0","0","100","0","0","2","1","0","0","0","0","83","37","1","","33","3","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_1|av_trust_3|av_trust_5|av_trust_2"
"2023-04-04 10:13:59","2023-04-04 10:16:52","0","NA","100","173","1","2023-04-04 10:16:53","R_1LbdglHscUzp8NQ","","","","","NA","NA","anonymous","EN","1","2","2","0","0","34.984","0","0","0","32.455","0","85","100","96","78","97","","","","","","","","","","","","","","","1","1","100","92","99","90","87","87","2","","54","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_1|av_trust_3|av_trust_5|av_trust_4|av_trust_2"
"2023-04-04 10:13:26","2023-04-04 10:17:23","0","NA","100","237","1","2023-04-04 10:17:24","R_26mWNfe0ClN1KIF","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","13.713","0","0","0","11.12","0","100","0","0","100","9","50","2","1","0","0","0","0","100","50","2","","58","1","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_1|av_trust_5|av_trust_2|av_trust_4"
"2023-04-04 10:10:58","2023-04-04 10:17:29","0","NA","100","391","1","2023-04-04 10:17:30","R_2fDSeKvrd5chj6U","","","","","NA","NA","anonymous","EN","1","2","2","0","0","80.628","0","0","0","10.946","0","83","35","100","55","40","","","","","","","","","","","","","","","1","1","52","42","39","44","51","55","1","","35","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_3|av_trust_2|av_trust_5|av_trust_1"
"2023-04-04 10:14:59","2023-04-04 10:17:41","0","NA","100","161","1","2023-04-04 10:17:42","R_1qVgPhfV7jwlUEJ","","","","","NA","NA","anonymous","EN","1","2","2","14.128","14.128","27.579","1","0","0","11.127","0","100","10","90","20","10","","","","","","","","","","","","","","","1","1","20","30","30","30","40","0","1","","22","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_3|av_trust_2|av_trust_1|av_trust_5"
"2023-04-04 10:11:08","2023-04-04 10:17:53","0","NA","100","404","1","2023-04-04 10:17:53","R_DNsNvLH2XK8Svhn","","","","","NA","NA","anonymous","EN","1","2","2","0","0","43.337","0","0","0","24.664","0","39","74","29","73","82","","","","","","","","","","","","","","","2","2","75","55","72","76","72","62","2","","24","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_1|av_trust_3|av_trust_5|av_trust_2"
"2023-04-04 10:04:39","2023-04-04 10:18:01","0","NA","100","801","1","2023-04-04 10:18:01","R_2ygxg1VmuXxVgLc","","","","","NA","NA","anonymous","EN","1","2","2","0","0","356.775","0","0","0","12.261","0","100","0","100","18","20","","","","","","","","","","","","","","","1","1","33","59","67","59","38","61","1","","42","2","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_2|av_trust_1|av_trust_4|av_trust_3"
"2023-04-04 10:11:12","2023-04-04 10:18:19","0","NA","100","426","1","2023-04-04 10:18:19","R_3GCZ0itEHpYQxrU","","","","","NA","NA","anonymous","EN","1","2","2","0","0","31.828","0","0","0","32.85","0","100","0","100","30","28","","","","","","","","","","","","","","","1","1","35","58","54","59","50","36","2","","68","7","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_1|av_trust_5|av_trust_3|av_trust_2"
"2023-04-04 10:09:13","2023-04-04 10:18:28","0","NA","100","554","1","2023-04-04 10:18:29","R_2fGNsO1LdZBC9sA","","","","","NA","NA","anonymous","EN","1","2","2","0","0","394.145","0","0","0","15.45","0","85","6","100","21","27","","","","","","","","","","","","","","","1","1","69","50","50","39","50","33","1","","39","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_3|av_trust_2|av_trust_4|av_trust_1"
"2023-04-04 10:15:14","2023-04-04 10:18:44","0","NA","100","210","1","2023-04-04 10:18:45","R_9SPUO051q0dCsqB","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","15.613","15.613","15.914","1","0","0","11.648","0","100","0","0","100","0","0","2","1","50","35","60","70","40","10","1","","27","3","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_4|av_trust_5|av_trust_1|av_trust_2"
"2023-04-04 10:15:27","2023-04-04 10:18:49","0","NA","100","201","1","2023-04-04 10:18:49","R_31hMW1fHAMiHFls","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","20.895","0","0","0","13.596","0","100","0","0","100","10","5","2","1","0","0","0","0","100","50","2","","38","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_2|av_trust_5|av_trust_3|av_trust_1"
"2023-04-04 10:13:38","2023-04-04 10:18:51","0","NA","100","313","1","2023-04-04 10:18:51","R_1mrBT8tSjMSWXWp","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","48.4","0","0","0","17.701","0","100","0","0","100","0","0","2","1","0","0","0","0","100","50","2","","78","3","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_2|av_trust_4|av_trust_3|av_trust_1"
"2023-04-04 10:15:19","2023-04-04 10:18:55","0","NA","100","216","1","2023-04-04 10:18:56","R_307xuq4iIFdNKm3","","","","","NA","NA","anonymous","EN","1","2","2","0","0","15.942","0","0","0","16.246","0","100","29","100","26","54","","","","","","","","","","","","","","","1","1","47","51","46","49","42","5","2","","31","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_3|av_trust_2|av_trust_1|av_trust_4"
"2023-04-04 10:15:17","2023-04-04 10:18:59","0","NA","100","222","1","2023-04-04 10:19:00","R_2TGKjR6MmXsI6e1","","","","","NA","NA","anonymous","EN","1","2","2","3.568","23.674","25.496","5","1.778","5.094","12.993","2","100","22","100","97","75","","","","","","","","","","","","","","","1","1","32","81","40","28","70","19","1","","40","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_4|av_trust_3|av_trust_2|av_trust_1"
"2023-04-04 10:15:35","2023-04-04 10:19:25","0","NA","100","229","1","2023-04-04 10:19:25","R_3jZocFRSqCmmHTj","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","28.564","0","0","0","18.269","0","100","30","0","100","60","100","2","1","0","0","0","0","100","0","2","","44","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_2|av_trust_1|av_trust_4|av_trust_3"
"2023-04-04 10:12:55","2023-04-04 10:19:29","0","NA","100","394","1","2023-04-04 10:19:29","R_1dK55z3qzd1UbZ7","","","","","NA","NA","anonymous","EN","1","2","2","0","0","20.805","0","0","0","11.995","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","70","71","71","74","40","65","2","","46","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_2|av_trust_1|av_trust_5|av_trust_4"
"2023-04-04 10:13:24","2023-04-04 10:19:46","0","NA","100","381","1","2023-04-04 10:19:47","R_25Ej2OnZqKcEnl5","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","15.634","31.724","33.281","2","39.147","39.147","40.202","1","100","100","0","100","58","11","2","1","18","39","31","40","91","12","1","","61","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_5|av_trust_4|av_trust_2|av_trust_1"
"2023-04-04 10:16:28","2023-04-04 10:19:56","0","NA","100","208","1","2023-04-04 10:19:57","R_2ygA2FmaHsoMVo9","","","","","NA","NA","anonymous","EN","1","2","2","0","0","15.796","0","0","0","11.716","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","19","19","17","14","84","0","1","","48","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_1|av_trust_2|av_trust_5|av_trust_3|av_trust_4"
"2023-04-04 10:16:41","2023-04-04 10:20:17","0","NA","100","215","1","2023-04-04 10:20:17","R_3JaZCh7FLN7nTEd","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","19.428","0","0","0","31.243","0","100","0","0","100","60","70","2","1","22","32","5","41","64","38","1","","31","3","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_3|av_trust_1|av_trust_2|av_trust_4"
"2023-04-04 10:15:35","2023-04-04 10:20:22","0","NA","100","287","1","2023-04-04 10:20:23","R_2YrJAfdu0CrgB6P","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","12.154","0","0","0","41.432","0","96","86","1","96","62","54","2","1","24","24","34","29","81","12","2","","34","1","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_2|av_trust_1|av_trust_5|av_trust_3"
"2023-04-04 10:06:50","2023-04-04 10:20:23","0","NA","100","812","1","2023-04-04 10:20:23","R_3gXvupFeEFpbkS6","","","","","NA","NA","anonymous","EN","1","2","2","0","0","104.338","0","0","0","33.943","0","67","32","80","70","70","","","","","","","","","","","","","","","1","1","71","71","70","71","40","65","2","","41","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_2|av_trust_4|av_trust_3|av_trust_1"
"2023-04-04 10:18:25","2023-04-04 10:20:48","0","NA","100","143","1","2023-04-04 10:20:49","R_2pQOIhN4ErrrHR3","","","","","NA","NA","anonymous","EN","1","2","2","0","0","27.336","0","0","0","10.957","0","66","67","73","43","38","","","","","","","","","","","","","","","1","1","7","7","13","11","85","75","1","","36","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_1|av_trust_5|av_trust_3|av_trust_2|av_trust_4"
"2023-04-04 10:16:20","2023-04-04 10:20:51","0","NA","100","270","1","2023-04-04 10:20:52","R_b3l7OEB1WVlAEIF","","","","","NA","NA","anonymous","EN","1","2","2","0","0","26.158","0","0","0","14.536","0","100","9","100","20","10","","","","","","","","","","","","","","","1","1","50","60","60","60","50","30","1","","46","1","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_2|av_trust_5|av_trust_4|av_trust_1"
"2023-04-04 10:18:01","2023-04-04 10:20:52","0","NA","100","170","1","2023-04-04 10:20:52","R_1QrpaiZyxmCcmMP","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","11.552","0","0","0","11.598","0","100","0","0","100","0","0","2","1","82","72","74","69","25","61","2","","28","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_1|av_trust_4|av_trust_3|av_trust_2|av_trust_5"
"2023-04-04 10:16:00","2023-04-04 10:21:08","0","NA","100","307","1","2023-04-04 10:21:08","R_wRXuhjntnZXg4vv","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","28.105","0","0","0","12.821","0","0","0","0","100","20","15","2","1","0","5","5","5","95","5","2","","43","3","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_5|av_trust_1|av_trust_2|av_trust_4"
"2023-04-04 10:18:10","2023-04-04 10:21:15","0","NA","100","185","1","2023-04-04 10:21:16","R_2qCpnMxgVOQXTsi","","","","","NA","NA","anonymous","EN","1","2","2","0","0","21.8","0","0","0","21.636","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","100","100","100","100","0","50","2","","65","1","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_3|av_trust_1|av_trust_5|av_trust_4"
