StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_liab_AV_cnstr_1,vB_frm_liab_AV_cnstr_1,vA_cntrfctl_AV_cnstr_1,vB_cntrfctl_AV_cnstr_1,avoid_AV_cnstr_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_liab_cnstr_1,vB_drivr_liab_cnstr_1,vB_frm_liab_cnstr_1,vA_cntrfctl_cnstr_1,vB_cntrfctl_cnstr_1,avoid_cnstr_1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,vA_liab_AV_1,vB_frm_liab_AV_1,vA_cntrfctl_AV_1,vB_cntrfctl_AV_1,avoid_AV_1,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,vA_liab_1,vB_drivr_liab_1,vB_frm_liab_1,vA_cntrfctl_1,vB_cntrfctl_1,avoid_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,pol_affiliation_1,driving_ability_1,FL_4_DO,questions_1_AV_cnstr_DO,questions_2_AV_cnstr_DO,questions_1_cnstr_DO,questions_2_cnstr_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO,moderators_DO
2023-05-05 10:55:06,2023-05-05 11:02:52,0,206.74.24.135,100,465,1,2023-05-05 11:02:53,R_12y8jn3mLDhBSMg,,,,,33.3397,-80.1868,anonymous,EN,1,2,2,10.879,10.879,11.832,1,66.807,66.807,69.607,1,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,,43,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 10:51:39,2023-05-05 11:03:05,0,172.58.220.131,100,685,1,2023-05-05 11:03:06,R_b2Z08OhE8n7yJ9v,,,,,42.428,-71.0618,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25.357,0,0,0,98.12,0,100,100,0,0,100,100,2,1,81,1,,45,4,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vB_frm_liab|vA_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 10:55:44,2023-05-05 11:04:42,0,73.218.92.142,100,538,1,2023-05-05 11:04:43,R_32QFWLgimtQSGK4,,,,,41.3869,-72.8604,anonymous,EN,1,2,2,0,0,22.454,0,0,0,13.193,0,33,79,23,25,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,69,2,,34,3,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 11:02:35,2023-05-05 11:05:46,0,50.48.53.95,100,190,1,2023-05-05 11:05:47,R_1gvT4phGw8XISTw,,,,,41.328,-74.1894,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.669,0,0,0,11.499,0,100,0,0,100,70,70,2,1,30,2,,52,3,,,,FL_58,,,,,,,Q243|vA_liab|vB_frm_liab|vB_drivr_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-05 11:03:04,2023-05-05 11:05:52,0,65.111.103.117,100,167,1,2023-05-05 11:05:52,R_3lSvDwrDtzWCVlP,,,,,31.0736,-97.4727,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17.402,0,0,0,13.041,0,100,0,5,100,0,0,2,1,1,1,,41,3,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vB_frm_liab|vA_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 11:02:45,2023-05-05 11:06:01,0,73.22.41.41,100,195,1,2023-05-05 11:06:01,R_1GNgDMmryBVOZWO,,,,,41.9755,-88.0878,anonymous,EN,1,2,2,0,0,31.713,0,0,0,15.29,0,100,0,100,50,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,1,,50,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 11:02:17,2023-05-05 11:06:53,0,72.133.88.61,100,275,1,2023-05-05 11:06:54,R_ukUqJknO9do1Z1T,,,,,30.3218,-97.3805,anonymous,EN,1,2,2,0,0,24.17,0,0,0,15,0,100,25,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,56,3,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 10:51:23,2023-05-05 11:07:07,0,172.58.29.224,100,943,1,2023-05-05 11:07:08,R_3g881DETekoLD5v,,,,,34.0772,-117.4506,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.049,16.187,20.059,4,6.158,15.483,15.921,2,100,0,0,100,10,50,2,1,0,2,,33,3,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vB_frm_liab|vA_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-05 11:04:20,2023-05-05 11:07:30,0,38.13.42.82,100,189,1,2023-05-05 11:07:31,R_1Cl5Bbv3Uue3Wp4,,,,,40.7157,-74,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.253,0,0,0,13.227,0,100,0,100,0,0,,,,,,,,,,,,,,,1,1,20,1,,28,3,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-05 11:08:59,2023-05-05 11:10:48,0,173.77.229.66,100,108,1,2023-05-05 11:10:48,R_31EonIIpz6QoKC1,,,,,40.8518,-73.8705,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,17.842,0,0,0,30.723,0,44,73,60,61,43,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,84,1,,27,4,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vB_frm_liab_cnstr|vA_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 11:08:56,2023-05-05 11:12:16,0,104.57.25.182,100,199,1,2023-05-05 11:12:16,R_2QsqBUGN0OTYxak,,,,,35.5597,-78.2622,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.986,3.986,18.858,1,7.94,7.94,14.598,1,86,22,82,42,33,,,,,,,,,,,,,,,1,1,16,1,,30,4,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-05 11:10:10,2023-05-05 11:12:29,0,71.198.222.249,100,138,1,2023-05-05 11:12:29,R_01J9iVwt4uBpuMx,,,,,36.9689,-121.9903,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11.047,0,3.275,3.275,17.757,1,100,0,20,100,20,20,2,1,60,4,nonbinary,23,3,,,,FL_58,,,,,,,Q243|vA_liab|vB_drivr_liab|vB_frm_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 11:09:25,2023-05-05 11:12:40,0,47.149.69.183,100,195,1,2023-05-05 11:12:41,R_31XeGSizJbxNfOV,,,,,33.5173,-117.1208,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,12.974,0,0,0,10.875,0,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,,29,3,,,,FL_40,,,Q90|vA_liab_cnstr|vB_drivr_liab_cnstr|vB_frm_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 11:11:11,2023-05-05 11:15:05,0,68.11.216.161,100,233,1,2023-05-05 11:15:06,R_1OTfIxu16G1T4T8,,,,,30.4431,-91.1287,anonymous,EN,1,2,2,0.86,4.279,19.966,3,0,0,12.302,0,100,0,100,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,40,2,,31,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 11:10:52,2023-05-05 11:15:17,0,99.36.27.182,100,265,1,2023-05-05 11:15:18,R_1mJax8sd2w2KrAO,,,,,30.6922,-88.0425,anonymous,EN,1,2,2,0,0,36.072,0,0,0,13.198,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,29,3,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 11:12:21,2023-05-05 11:15:41,0,138.207.204.179,100,200,1,2023-05-05 11:15:42,R_pt3xVtoqAC0F7Lb,,,,,41.8495,-71.8713,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25.42,0,0,0,11.297,0,100,10,100,10,40,,,,,,,,,,,,,,,1,1,20,2,,43,6,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-05 11:10:48,2023-05-05 11:15:44,0,69.251.80.165,100,295,1,2023-05-05 11:15:45,R_1MLHEDjuHw0qxHv,,,,,39.4799,-76.2955,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.056,31.584,32.636,3,0,0,20.991,0,90,10,0,100,100,90,2,1,90,1,,45,4,,,,FL_58,,,,,,,Q243|vA_liab|vB_drivr_liab|vB_frm_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-05 11:11:15,2023-05-05 11:15:51,0,66.36.105.175,100,275,1,2023-05-05 11:15:52,R_214A2sZrF9xkbY8,,,,,37.4725,-105.8796,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,34.503,0,0,0,14.002,0,100,0,0,100,61,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,2,,30,4,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vB_frm_liab_cnstr|vA_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 11:14:29,2023-05-05 11:16:22,0,152.208.54.165,100,113,1,2023-05-05 11:16:23,R_2fwTZAWSQ3hoIAh,,,,,40.2927,-76.817,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12.004,0,0,0,10.805,0,100,0,5,100,0,10,2,1,14,1,,32,4,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-05 11:10:08,2023-05-05 11:16:34,0,71.179.161.90,100,385,1,2023-05-05 11:16:35,R_u9wiZkpkVzFtc7n,,,,,39.1658,-76.6382,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,102.441,0,0,0,15.682,0,100,10,100,60,60,,,,,,,,,,,,,,,1,1,70,2,,41,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-05 11:13:11,2023-05-05 11:16:38,0,100.16.232.31,100,207,1,2023-05-05 11:16:39,R_129cN1IlSCZtPe0,,,,,39.211,-76.8362,anonymous,EN,1,2,2,,,,,,,,,,,,,,22.807,22.807,23.601,1,2.578,16.84,17.673,2,100,3,6,91,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,,22,3,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vB_frm_liab_cnstr|vA_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 11:15:26,2023-05-05 11:17:18,0,50.109.186.145,100,112,1,2023-05-05 11:17:19,R_3rU2pIsHBiHbQmq,,,,,42.2739,-89.0474,anonymous,EN,1,2,2,0,0,17.407,0,0,0,10.902,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,18,1,,34,3,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 11:13:08,2023-05-05 11:17:34,0,98.215.254.35,100,266,1,2023-05-05 11:17:35,R_tVRS3Wu2feMxTDX,,,,,39.7697,-89.6886,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,20.322,0,0,0,11.07,0,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,40,2,,25,5,,,,FL_40,,,Q90|vA_liab_cnstr|vB_drivr_liab_cnstr|vB_frm_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 11:16:37,2023-05-05 11:18:40,0,76.176.51.151,100,123,1,2023-05-05 11:18:40,R_3gE10mtnUgO4orn,,,,,32.7203,-117.1552,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,34.804,0,0,0,11.216,0,95,73,83,88,85,79,1,2,92,2,,34,5,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-05 11:17:44,2023-05-05 11:21:11,0,172.56.65.144,100,207,1,2023-05-05 11:21:12,R_7QUbDoRMZ4THeH7,,,,,33.7485,-84.3871,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30.356,0,14.804,14.804,17.269,1,100,41,100,28,9,,,,,,,,,,,,,,,2,1,19,2,,23,2,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-05 11:18:17,2023-05-05 11:21:48,0,129.219.8.231,100,210,1,2023-05-05 11:21:49,R_Tu2FYFHONK9dmuZ,,,,,33.4306,-111.9256,anonymous,EN,1,2,2,0,0,73.286,0,0,0,10.685,0,90,20,100,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,50,2,,27,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 11:19:51,2023-05-05 11:22:46,0,69.206.26.0,100,175,1,2023-05-05 11:22:47,R_T6IA13f4zYModUZ,,,,,41.534,-74.0492,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.559,0,0,0,13.009,0,100,0,50,94,83,57,2,1,50,3,,51,3,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 11:20:46,2023-05-05 11:23:33,0,50.234.189.47,100,166,1,2023-05-05 11:23:34,R_3COOxEwYdpPAzDG,,,,,42.3737,-71.1284,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,29.026,0,0,0,11.953,0,90,20,100,30,30,,,,,,,,,,,,,,,1,1,20,2,,24,4,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-05 11:20:20,2023-05-05 11:23:48,0,98.217.19.212,100,207,1,2023-05-05 11:23:50,R_3I0r8eT0gHh1PkS,,,,,42.0774,-71.0446,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,17.686,0,0,0,12.424,0,100,0,0,100,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,100,2,,47,3,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vA_liab_cnstr|vB_drivr_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 11:21:28,2023-05-05 11:24:56,0,73.67.124.170,100,207,1,2023-05-05 11:24:56,R_2QgpR1q9yexcujR,,,,,28.9351,-81.9903,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.154,4.154,15.364,1,0,0,11.695,0,100,0,100,0,20,,,,,,,,,,,,,,,1,1,60,2,,52,5,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-05 11:22:56,2023-05-05 11:26:57,0,47.248.135.199,100,241,1,2023-05-05 11:26:57,R_27x4t2tssrGeopH,,,,,39.8079,-86.0949,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,31.396,0,0,0,11.361,0,95,1,7,95,10,25,2,1,9,2,,47,4,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-05 11:22:28,2023-05-05 11:27:13,0,170.253.192.169,100,285,1,2023-05-05 11:27:14,R_3MyF4uPhbk7EAyV,,,,,34.2147,-88.9883,anonymous,EN,1,2,2,26.679,26.679,28.397,1,0,0,55.304,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,42,4,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 11:12:38,2023-05-05 11:27:16,0,67.252.26.45,100,878,1,2023-05-05 11:27:18,R_24O59b8HAcyPmMq,,,,,42.6899,-73.733,anonymous,EN,1,2,2,0,0,14,0,0,0,54.29,0,92,76,90,94,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,79,1,,40,5,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 11:27:08,2023-05-05 11:28:13,0,168.229.254.24,100,64,1,2023-05-05 11:28:14,R_2U3IqEr13ltqQl4,,,,,40.9477,-74.0672,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-05 11:20:38,2023-05-05 11:28:24,0,173.19.91.98,100,465,1,2023-05-05 11:28:24,R_78wxKsTTCAfeeGt,,,,,41.3497,-88.8415,anonymous,EN,1,2,2,,,,,,,,,,,,,,12.955,13.405,33.804,2,0,0,12.853,0,100,0,10,90,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,42,4,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vA_liab_cnstr|vB_frm_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 11:25:50,2023-05-05 11:29:16,0,166.199.152.34,100,206,1,2023-05-05 11:29:17,R_2AFmSpAFZlqmsTz,,,,,41.804,-87.707,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22.614,0,0,0,12.995,0,80,50,80,50,87,,,,,,,,,,,,,,,1,1,50,2,,29,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-05 11:26:37,2023-05-05 11:29:30,0,64.251.52.27,100,172,1,2023-05-05 11:29:31,R_cuOAaKjSxwzGCUV,,,,,41.2573,-73.2112,anonymous,EN,1,2,2,0,0,18.89,0,0,0,14.608,0,100,50,100,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,46,5,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 11:18:39,2023-05-05 11:30:12,0,74.91.0.89,100,693,1,2023-05-05 11:30:13,R_10O6bkcmTFOSB4f,,,,,40.7123,-74.0068,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.258,13.258,27.761,1,6.029,6.029,11.609,1,100,0,0,100,50,50,2,1,0,2,,50,3,,,,FL_58,,,,,,,Q243|vA_liab|vB_drivr_liab|vB_frm_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 11:22:04,2023-05-05 11:31:03,0,67.44.160.9,100,539,1,2023-05-05 11:31:04,R_wMk1VU4WSDXJsFX,,,,,35.2296,-80.843,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,56.02,0,0,0,18.7,0,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,,53,4,,,,FL_40,,,Q90|vA_liab_cnstr|vB_frm_liab_cnstr|vB_drivr_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 11:28:38,2023-05-05 11:31:57,0,192.110.200.44,100,198,1,2023-05-05 11:31:57,R_02KEDIQfnWdEKWJ,,,,,40.7122,-89.6283,anonymous,EN,1,2,2,0,0,19.365,0,0,0,11.737,0,94,6,97,19,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29,1,,49,6,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 11:31:14,2023-05-05 11:34:00,0,68.196.235.66,100,165,1,2023-05-05 11:34:01,R_1K9J7n4DVRVFvZO,,,,,41.2182,-73.8911,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.181,5.181,19.587,1,4.95,4.95,14.197,1,99,8,5,88,35,38,2,1,34,1,,42,5,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 11:36:51,2023-05-05 11:37:18,0,209.129.119.10,100,27,1,2023-05-05 11:37:19,R_0f7wbdNqN8nD6ZH,,,,,39.1252,-121.6589,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-05 11:35:31,2023-05-05 11:38:44,0,73.42.164.20,100,192,1,2023-05-05 11:38:45,R_3HpNB6fSY3YAo9e,,,,,47.024,-122.7827,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,16.733,0,0,0,11.221,0,100,0,0,100,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,,58,2,,,,FL_40,,,Q90|vA_liab_cnstr|vB_drivr_liab_cnstr|vB_frm_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 11:38:06,2023-05-05 11:41:00,0,71.172.198.47,100,174,1,2023-05-05 11:41:01,R_1FlmG9EqL0Ifw8q,,,,,40.5704,-74.5369,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30.457,0,10.42,10.42,11.784,1,88,59,96,60,65,,,,,,,,,,,,,,,1,1,21,2,,37,5,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-05 11:39:11,2023-05-05 11:41:08,0,24.91.180.31,100,117,1,2023-05-05 11:41:08,R_3LbwENFmZFea7DX,,,,,42.0681,-72.6256,anonymous,EN,1,2,2,0,0,11.957,0,0,0,13.301,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,44,5,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 11:37:05,2023-05-05 11:41:21,0,107.11.133.212,100,256,1,2023-05-05 11:41:22,R_3HwCgx6BwNa8EvY,,,,,39.3526,-83.3888,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.336,34.403,34.952,6,2.22,10.541,12.255,5,100,100,0,100,0,2,1,1,10,2,,20,1,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 11:34:09,2023-05-05 11:41:29,0,172.56.217.126,100,439,1,2023-05-05 11:41:29,R_z24zsf5KMnMOgb7,,,,,39.9544,-75.1657,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.207,0,0,0,10.986,0,95,25,100,70,50,,,,,,,,,,,,,,,1,1,0,1,,55,5,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-05 11:39:20,2023-05-05 11:42:51,0,97.85.205.38,100,210,1,2023-05-05 11:42:52,R_1ClqyuOjk7viGmy,,,,,39.7038,-91.3841,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,50.111,0,0,0,14.563,0,32,18,23,84,32,28,2,1,22,2,,23,3,,,,FL_58,,,,,,,Q243|vA_liab|vB_drivr_liab|vB_frm_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
