"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","av_trust_1_1","av_trust_2_1","av_trust_3_1","av_trust_4_1","av_trust_5_1","Q219_First.Click","Q219_Last.Click","Q219_Page.Submit","Q219_Click.Count","vA_sue_AV_1","vB_mnfctr_sue_AV_1","vA_cntrfctl_AV_1","vB_cntrfctl_AV_1","avoid_AV_1","Q220_First.Click","Q220_Last.Click","Q220_Page.Submit","Q220_Click.Count","vA_sue_1","vB_mnfctr_sue_1","vB_driver_sue_1","vA_cntrfctl_1","vB_cntrfctl_1","avoid_1","comp1","comp_accident","cruise_familiarity","ai_familiarity_1","gender","gender_4_TEXT","age","edu","edu_8_TEXT","FL_4_DO","trust_scale_DO","questions_1_AV_DO","questions_2_AV_DO","questions_1_DO","questions_2_DO"
"2024-05-09 10:09:13","2024-05-09 10:12:18","0","NA","100","184","1","2024-05-09 10:12:18","R_7YzqCz9xEMWMcI9","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","","","","","","","","","","0","0","30.052","0","100","10","30","95","90","55","2","1","2","20","1","","52","7","","FL_40","Q241|av_trust_2|av_trust_4|av_trust_3|av_trust_1|av_trust_5","","","Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2024-05-09 10:09:37","2024-05-09 10:12:54","0","NA","100","197","1","2024-05-09 10:12:55","R_370RCLKfAlbZUoF","","","","","NA","NA","anonymous","EN","1","2","2","4","6","3","9","100","0","0","38.063","0","10","0","30","10","20","","","","","","","","","","","1","1","2","22","1","","47","5","","FL_39","Q241|av_trust_4|av_trust_5|av_trust_2|av_trust_1|av_trust_3","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2024-05-09 10:10:54","2024-05-09 10:13:48","0","NA","100","173","1","2024-05-09 10:13:48","R_2OVy2jz7AsWnTrP","","","","","NA","NA","anonymous","EN","1","2","2","3","10","4","10","97","0","0","29.778","0","99","27","100","43","41","","","","","","","","","","","1","1","2","24","2","","39","4","","FL_39","Q241|av_trust_4|av_trust_1|av_trust_3|av_trust_5|av_trust_2","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV","",""
"2024-05-09 10:07:23","2024-05-09 10:13:58","0","NA","100","394","1","2024-05-09 10:13:58","R_3YsvHZj5bymMEHQ","","","","","NA","NA","anonymous","EN","1","2","2","29","60","18","29","70","","","","","","","","","","0","0","54.307","0","100","0","1","99","0","71","2","1","2","9","2","","45","8","2 year Associate of Applied Science at a State College","FL_40","Q241|av_trust_3|av_trust_2|av_trust_1|av_trust_4|av_trust_5","","","Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2024-05-09 10:11:03","2024-05-09 10:14:45","0","NA","100","221","1","2024-05-09 10:14:45","R_2FCypEwJPAW1SZV","","","","","NA","NA","anonymous","EN","1","2","2","60","50","85","90","25","","","","","","","","","","0","0","30.943","0","90","0","30","100","40","55","2","1","2","20","2","","22","4","","FL_40","Q241|av_trust_3|av_trust_4|av_trust_5|av_trust_1|av_trust_2","","","Q90|vA_sue|vB_mnfctr_sue|vB_driver_sue","Q71|avoid|vB_cntrfctl|vA_cntrfctl"
"2024-05-09 10:14:38","2024-05-09 10:16:37","0","NA","100","118","1","2024-05-09 10:16:37","R_530CCyXgOzJKIOR","","","","","NA","NA","anonymous","EN","1","2","2","100","100","100","100","0","","","","","","","","","","0","0","10.379","0","100","80","80","100","50","40","1","1","2","0","1","","47","3","","FL_40","Q241|av_trust_3|av_trust_4|av_trust_1|av_trust_5|av_trust_2","","","Q90|vB_mnfctr_sue|vB_driver_sue|vA_sue","Q71|vB_cntrfctl|avoid|vA_cntrfctl"
"2024-05-09 10:14:42","2024-05-09 10:17:51","0","NA","100","188","1","2024-05-09 10:17:51","R_5Lp71ZtNzZ62uUm","","","","","NA","NA","anonymous","EN","1","2","2","45","50","40","40","55","0","0","28.481","0","100","20","100","10","10","","","","","","","","","","","1","1","2","10","1","","34","4","","FL_39","Q241|av_trust_2|av_trust_4|av_trust_3|av_trust_5|av_trust_1","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV","",""
"2024-05-09 10:18:14","2024-05-09 10:18:55","0","NA","100","40","1","2024-05-09 10:18:55","R_5J2H74v2vqh570T","","","","","NA","NA","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-09 10:17:23","2024-05-09 10:20:43","0","NA","100","199","1","2024-05-09 10:20:43","R_1txnUHGOQTZe7Vw","","","","","NA","NA","anonymous","EN","1","2","2","76","64","75","77","30","","","","","","","","","","0","0","30.763","0","91","20","40","100","60","50","2","1","2","24","1","","39","4","","FL_40","Q241|av_trust_5|av_trust_3|av_trust_4|av_trust_2|av_trust_1","","","Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue","Q71|avoid|vB_cntrfctl|vA_cntrfctl"
"2024-05-09 10:18:31","2024-05-09 10:21:53","0","NA","100","201","1","2024-05-09 10:21:53","R_52PHEUM9s5rN7gH","","","","","NA","NA","anonymous","EN","1","2","2","18","29","11","7","50","0","0","40.1","0","79","40","82","71","63","","","","","","","","","","","1","1","2","72","2","","44","3","","FL_39","Q241|av_trust_4|av_trust_3|av_trust_2|av_trust_5|av_trust_1","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2024-05-09 10:22:06","2024-05-09 10:22:27","0","NA","100","20","1","2024-05-09 10:22:27","R_2UftcYyiDox9hWS","","","","","NA","NA","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-09 10:22:33","2024-05-09 10:23:01","0","NA","100","28","1","2024-05-09 10:23:02","R_7CsExzPYkzpp5l8","","","","","NA","NA","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-09 10:18:56","2024-05-09 10:24:02","0","NA","100","306","1","2024-05-09 10:24:03","R_5agYTTLggCEbe8a","","","","","NA","NA","anonymous","EN","1","2","2","10","18","40","38","60","","","","","","","","","","0","0","27.684","0","100","0","0","100","4","0","2","1","2","21","1","","39","4","","FL_40","Q241|av_trust_5|av_trust_4|av_trust_3|av_trust_1|av_trust_2","","","Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue","Q71|avoid|vA_cntrfctl|vB_cntrfctl"
"2024-05-09 10:16:06","2024-05-09 10:24:08","0","NA","100","482","1","2024-05-09 10:24:08","R_3Hk8elKKC6OGaHd","","","","","NA","NA","anonymous","EN","1","2","2","10","70","70","50","95","","","","","","","","","","0","0","109.317","0","90","10","20","90","80","15","2","1","2","30","1","","59","2","","FL_40","Q241|av_trust_5|av_trust_4|av_trust_1|av_trust_2|av_trust_3","","","Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue","Q71|vB_cntrfctl|avoid|vA_cntrfctl"
"2024-05-09 10:20:39","2024-05-09 10:24:40","0","NA","100","241","1","2024-05-09 10:24:41","R_19vsloraenqX6VP","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","14.733","14.733","53.195","1","100","100","100","100","100","","","","","","","","","","","1","1","2","92","2","","44","3","","FL_39","Q241|av_trust_4|av_trust_3|av_trust_2|av_trust_1|av_trust_5","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV","",""
"2024-05-09 10:22:23","2024-05-09 10:24:46","0","NA","100","142","1","2024-05-09 10:24:46","R_2wZfK1d4KlGR4U9","","","","","NA","NA","anonymous","EN","1","2","2","39","9","18","9","79","0","0","26.868","0","91","64","99","60","37","","","","","","","","","","","1","1","2","20","2","","30","4","","FL_39","Q241|av_trust_5|av_trust_1|av_trust_3|av_trust_4|av_trust_2","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV","",""
"2024-05-09 10:20:27","2024-05-09 10:25:36","0","NA","100","309","1","2024-05-09 10:25:37","R_5tyDMXvvXdqmyIR","","","","","NA","NA","anonymous","EN","1","2","2","70","80","30","15","30","","","","","","","","","","0","0","52.993","0","100","0","0","100","10","10","2","1","2","0","2","","43","6","","FL_40","Q241|av_trust_2|av_trust_3|av_trust_5|av_trust_4|av_trust_1","","","Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue","Q71|avoid|vB_cntrfctl|vA_cntrfctl"
"2024-05-09 10:21:55","2024-05-09 10:25:40","0","NA","100","224","1","2024-05-09 10:25:40","R_79FDh2NmFcxI689","","","","","NA","NA","anonymous","EN","1","2","2","50","40","60","70","40","0","0","33.83","0","70","50","100","40","0","","","","","","","","","","","1","1","2","80","1","","60","6","","FL_39","Q241|av_trust_4|av_trust_3|av_trust_2|av_trust_5|av_trust_1","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV","",""
"2024-05-09 10:22:15","2024-05-09 10:26:34","0","NA","100","259","1","2024-05-09 10:26:34","R_2LqpbYjFgcUJo4h","","","","","NA","NA","anonymous","EN","1","2","2","20","30","20","20","75","","","","","","","","","","0","0","43.025","0","100","0","70","100","90","90","2","1","2","30","1","","36","4","","FL_40","Q241|av_trust_1|av_trust_3|av_trust_5|av_trust_4|av_trust_2","","","Q90|vA_sue|vB_mnfctr_sue|vB_driver_sue","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2024-05-09 10:23:15","2024-05-09 10:26:59","0","NA","100","223","1","2024-05-09 10:26:59","R_7rOCTg7yMf5blZC","","","","","NA","NA","anonymous","EN","1","2","2","63","71","63","63","41","0","0","30.654","0","76","27","100","71","60","","","","","","","","","","","1","1","2","44","2","","40","7","","FL_39","Q241|av_trust_3|av_trust_5|av_trust_2|av_trust_4|av_trust_1","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2024-05-09 10:23:52","2024-05-09 10:28:06","0","NA","100","254","1","2024-05-09 10:28:07","R_2DAtLRSivSBmGOd","","","","","NA","NA","anonymous","EN","1","2","2","3","1","1","1","99","","","","","","","","","","0","0","36.756","0","100","100","100","100","100","100","2","2","1","10","2","","47","5","","FL_40","Q241|av_trust_1|av_trust_4|av_trust_3|av_trust_2|av_trust_5","","","Q90|vA_sue|vB_mnfctr_sue|vB_driver_sue","Q71|avoid|vA_cntrfctl|vB_cntrfctl"
"2024-05-09 10:16:31","2024-05-09 10:28:10","0","NA","100","699","1","2024-05-09 10:28:11","R_2dYBqifNH3bLJmf","","","","","NA","NA","anonymous","EN","1","2","2","10","3","8","13","80","0","0","42.155","0","92","26","92","15","10","","","","","","","","","","","1","1","2","30","2","","33","3","","FL_39","Q241|av_trust_2|av_trust_5|av_trust_3|av_trust_1|av_trust_4","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2024-05-09 10:27:31","2024-05-09 10:29:28","0","NA","100","116","1","2024-05-09 10:29:29","R_2PvtozwXYIyYLuo","","","","","NA","NA","anonymous","EN","1","2","2","39","35","33","35","70","","","","","","","","","","0","0","12.153","0","64","50","34","41","56","58","2","2","2","8","1","","35","4","","FL_40","Q241|av_trust_4|av_trust_5|av_trust_3|av_trust_1|av_trust_2","","","Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue","Q71|avoid|vB_cntrfctl|vA_cntrfctl"
"2024-05-09 10:23:05","2024-05-09 10:30:12","0","NA","100","426","1","2024-05-09 10:30:13","R_7HDva8KYryf9KYp","","","","","NA","NA","anonymous","EN","1","2","2","0","60","16","8","92","","","","","","","","","","0","0","55.352","0","100","0","0","100","88","90","2","1","2","10","2","","58","3","","FL_40","Q241|av_trust_5|av_trust_3|av_trust_2|av_trust_1|av_trust_4","","","Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue","Q71|vB_cntrfctl|avoid|vA_cntrfctl"
"2024-05-09 10:26:11","2024-05-09 10:30:20","0","NA","100","249","1","2024-05-09 10:30:21","R_5H650qnewRWsFcE","","","","","NA","NA","anonymous","EN","1","2","2","41","66","40","70","50","21.03","51.204","52.209","4","90","50","94","50","15","","","","","","","","","","","1","1","2","53","2","","44","5","","FL_39","Q241|av_trust_2|av_trust_5|av_trust_1|av_trust_4|av_trust_3","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV","",""
"2024-05-09 10:26:26","2024-05-09 10:30:44","0","NA","100","257","1","2024-05-09 10:30:45","R_3HZbE9GNkCU1o1v","","","","","NA","NA","anonymous","EN","1","2","2","21","66","19","28","84","","","","","","","","","","0","0","36.923","0","12","19","10","65","95","89","2","2","2","5","2","","30","4","","FL_40","Q241|av_trust_4|av_trust_5|av_trust_1|av_trust_3|av_trust_2","","","Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue","Q71|avoid|vA_cntrfctl|vB_cntrfctl"
"2024-05-09 10:25:28","2024-05-09 10:30:49","0","NA","100","320","1","2024-05-09 10:30:50","R_2fe5ijqtOq6UzxI","","","","","NA","NA","anonymous","EN","1","2","2","20","30","30","20","80","0","0","41.697","0","100","0","90","0","0","","","","","","","","","","","1","1","2","60","2","","56","1","","FL_39","Q241|av_trust_3|av_trust_1|av_trust_4|av_trust_2|av_trust_5","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV","",""
"2024-05-09 10:27:17","2024-05-09 10:31:30","0","NA","100","252","1","2024-05-09 10:31:30","R_3JN2a3qAP9uHWTv","","","","","NA","NA","anonymous","EN","1","2","2","42","50","50","61","50","8.967","25.182","32.5","6","93","39","83","28","10","","","","","","","","","","","1","1","2","2","1","","49","2","","FL_39","Q241|av_trust_5|av_trust_3|av_trust_4|av_trust_1|av_trust_2","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV","",""
"2024-05-09 10:30:13","2024-05-09 10:32:49","0","NA","100","155","1","2024-05-09 10:32:49","R_2iWR3XQQvX5boVk","","","","","NA","NA","anonymous","EN","1","2","2","50","50","50","50","50","","","","","","","","","","0","0","32.947","0","77","50","50","87","67","56","1","2","1","25","2","","26","3","","FL_40","Q241|av_trust_2|av_trust_4|av_trust_1|av_trust_5|av_trust_3","","","Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2024-05-09 10:25:39","2024-05-09 10:33:04","0","NA","100","444","1","2024-05-09 10:33:04","R_59mlwhm6p4McSQl","","","","","NA","NA","anonymous","EN","1","2","2","18","27","21","23","94","","","","","","","","","","0","0","83.958","0","99","0","3","100","8","0","2","1","2","32","1","","29","1","","FL_40","Q241|av_trust_1|av_trust_5|av_trust_3|av_trust_2|av_trust_4","","","Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue","Q71|avoid|vA_cntrfctl|vB_cntrfctl"
"2024-05-09 10:31:46","2024-05-09 10:33:37","0","NA","100","111","1","2024-05-09 10:33:38","R_7HqdzX4NgZjHrRJ","","","","","NA","NA","anonymous","EN","1","2","2","79","100","78","79","64","0","0","8.486","0","88","99","93","86","90","","","","","","","","","","","1","2","1","89","2","","39","4","","FL_39","Q241|av_trust_2|av_trust_3|av_trust_4|av_trust_5|av_trust_1","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV","",""
"2024-05-09 10:24:18","2024-05-09 10:33:59","0","NA","100","581","1","2024-05-09 10:34:00","R_2A0wCPDRibcDtaU","","","","","NA","NA","anonymous","EN","1","2","2","20","30","63","40","75","0","0","249.088","0","100","0","100","0","0","","","","","","","","","","","1","1","2","56","1","","46","4","","FL_39","Q241|av_trust_1|av_trust_2|av_trust_4|av_trust_5|av_trust_3","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV","",""
"2024-05-09 10:30:56","2024-05-09 10:34:08","0","NA","100","192","1","2024-05-09 10:34:09","R_1JNjLjNSSpnDpzb","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","","","","","","","","","","0","0","46.117","0","96","0","61","94","5","16","2","1","2","10","2","","48","1","","FL_40","Q241|av_trust_3|av_trust_4|av_trust_2|av_trust_1|av_trust_5","","","Q90|vB_mnfctr_sue|vB_driver_sue|vA_sue","Q71|avoid|vA_cntrfctl|vB_cntrfctl"
"2024-05-09 10:27:52","2024-05-09 10:34:22","0","NA","100","389","1","2024-05-09 10:34:22","R_2fN06YfHhAhPf3K","","","","","NA","NA","anonymous","EN","1","2","2","40","40","50","50","71","53.337","53.337","55.674","1","100","30","100","60","40","","","","","","","","","","","1","1","2","70","2","","40","2","","FL_39","Q241|av_trust_1|av_trust_5|av_trust_4|av_trust_2|av_trust_3","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV","",""
"2024-05-09 10:31:41","2024-05-09 10:34:56","0","NA","100","195","1","2024-05-09 10:34:56","R_3dm2Yp4BRtYWCEO","","","","","NA","NA","anonymous","EN","1","2","2","62","60","65","62","38","","","","","","","","","","0","0","59.492","0","26","17","66","82","63","37","2","1","2","64","1","","40","4","","FL_40","Q241|av_trust_1|av_trust_5|av_trust_2|av_trust_3|av_trust_4","","","Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue","Q71|vA_cntrfctl|avoid|vB_cntrfctl"
"2024-05-09 10:33:04","2024-05-09 10:35:38","0","NA","100","154","1","2024-05-09 10:35:39","R_12SDjPUls5vQ2u5","","","","","NA","NA","anonymous","EN","1","2","2","60","75","90","75","33","0","0","30.357","0","90","30","92","15","41","","","","","","","","","","","1","1","2","50","2","","23","4","","FL_39","Q241|av_trust_2|av_trust_3|av_trust_1|av_trust_4|av_trust_5","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV","",""
"2024-05-09 10:34:14","2024-05-09 10:36:00","0","NA","100","106","1","2024-05-09 10:36:01","R_1kZkGo2ZDFkoenV","","","","","NA","NA","anonymous","EN","1","2","2","82","81","85","80","79","0","0","11.974","0","85","92","83","83","82","","","","","","","","","","","1","1","1","83","2","","44","4","","FL_39","Q241|av_trust_4|av_trust_2|av_trust_1|av_trust_3|av_trust_5","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2024-05-09 10:27:49","2024-05-09 10:36:09","0","NA","100","500","1","2024-05-09 10:36:10","R_5Fy8CnMR8KB8beh","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","36","100","0","0","70.312","0","100","10","100","0","1","","","","","","","","","","","1","1","2","82","2","","27","4","","FL_39","Q241|av_trust_4|av_trust_1|av_trust_2|av_trust_5|av_trust_3","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV","",""
"2024-05-09 10:31:56","2024-05-09 10:36:53","0","NA","100","296","1","2024-05-09 10:36:53","R_873acX9QVjeWTMK","","","","","NA","NA","anonymous","EN","1","2","2","75","25","85","85","95","","","","","","","","","","0","0","48.131","0","0","0","0","75","60","36","2","1","2","25","2","","67","5","","FL_40","Q241|av_trust_3|av_trust_4|av_trust_1|av_trust_2|av_trust_5","","","Q90|vB_mnfctr_sue|vB_driver_sue|vA_sue","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2024-05-09 10:36:31","2024-05-09 10:38:01","0","NA","100","90","1","2024-05-09 10:38:02","R_77qzyPiET9S40vv","","","","","NA","NA","anonymous","EN","1","2","2","80","68","84","74","76","0","0","4.266","0","84","82","81","82","76","","","","","","","","","","","1","1","1","92","1","","38","4","","FL_39","Q241|av_trust_4|av_trust_5|av_trust_2|av_trust_1|av_trust_3","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2024-05-09 10:30:33","2024-05-09 10:39:03","0","NA","100","509","1","2024-05-09 10:39:03","R_59dd7CErqNRXnjH","","","","","NA","NA","anonymous","EN","1","2","2","0","0","14","39","100","","","","","","","","","","0","0","108.499","0","82","50","52","81","73","56","2","1","2","14","2","","67","7","","FL_40","Q241|av_trust_3|av_trust_2|av_trust_5|av_trust_4|av_trust_1","","","Q90|vB_mnfctr_sue|vB_driver_sue|vA_sue","Q71|avoid|vA_cntrfctl|vB_cntrfctl"
"2024-05-09 10:35:35","2024-05-09 10:39:21","0","NA","100","226","1","2024-05-09 10:39:22","R_7fDWzxTLaSxhzV5","","","","","NA","NA","anonymous","EN","1","2","2","27","27","39","94","36","","","","","","","","","","0","0","36.068","0","98","0","0","98","97","1","2","1","2","20","2","","31","4","","FL_40","Q241|av_trust_3|av_trust_4|av_trust_2|av_trust_5|av_trust_1","","","Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue","Q71|vB_cntrfctl|avoid|vA_cntrfctl"
"2024-05-09 10:36:07","2024-05-09 10:40:24","0","NA","100","257","1","2024-05-09 10:40:24","R_6u6x0lTP4ydDbTH","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","","","","","","","","","","0","0","36.485","0","100","0","0","100","51","37","2","1","2","0","2","","61","4","","FL_40","Q241|av_trust_2|av_trust_1|av_trust_4|av_trust_5|av_trust_3","","","Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue","Q71|vB_cntrfctl|avoid|vA_cntrfctl"
"2024-05-09 10:36:05","2024-05-09 10:40:26","0","NA","100","261","1","2024-05-09 10:40:27","R_5hiqVmwZ2tjho4x","","","","","NA","NA","anonymous","EN","1","2","2","50","50","50","50","50","0","0","37.639","0","50","50","50","50","50","","","","","","","","","","","2","1","1","40","2","","24","7","","FL_39","Q241|av_trust_3|av_trust_4|av_trust_2|av_trust_5|av_trust_1","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV","",""
"2024-05-09 10:38:35","2024-05-09 10:42:39","0","NA","100","243","1","2024-05-09 10:42:39","R_1d16J4NChS5mmbd","","","","","NA","NA","anonymous","EN","1","2","2","16","18","35","5","78","2.349","46.581","47.604","3","93","47","99","38","38","","","","","","","","","","","1","1","2","40","2","","42","3","","FL_39","Q241|av_trust_3|av_trust_5|av_trust_4|av_trust_1|av_trust_2","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|avoid_AV|vB_cntrfctl_AV|vA_cntrfctl_AV","",""
"2024-05-09 10:41:32","2024-05-09 10:43:33","0","NA","100","120","1","2024-05-09 10:43:33","R_12zdL3Cj3MTmCoG","","","","","NA","NA","anonymous","EN","1","2","2","16","65","21","50","60","","","","","","","","","","0","0","16.57","0","100","0","100","100","72","62","2","1","2","50","1","","23","4","","FL_40","Q241|av_trust_4|av_trust_3|av_trust_5|av_trust_1|av_trust_2","","","Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue","Q71|vA_cntrfctl|avoid|vB_cntrfctl"
"2024-05-09 10:43:38","2024-05-09 10:45:14","0","NA","100","95","1","2024-05-09 10:45:14","R_2CIuZg4iWo0fq8x","","","","","NA","NA","anonymous","EN","1","2","2","78","96","84","86","88","0","0","3.001","0","90","90","90","88","88","","","","","","","","","","","1","1","1","71","1","","32","4","","FL_39","Q241|av_trust_1|av_trust_2|av_trust_5|av_trust_3|av_trust_4","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2024-05-09 10:41:09","2024-05-09 10:46:18","0","NA","100","308","1","2024-05-09 10:46:19","R_6CBba0DaAGn3oDA","","","","","NA","NA","anonymous","EN","1","2","2","0","0","50","50","50","0","0","54.416","0","96","75","100","75","75","","","","","","","","","","","1","1","2","8","2","","32","4","","FL_39","Q241|av_trust_3|av_trust_4|av_trust_1|av_trust_2|av_trust_5","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV","",""
"2024-05-09 10:42:06","2024-05-09 10:46:49","0","NA","100","282","1","2024-05-09 10:46:49","R_7XcBHjxvYpBHjjq","","","","","NA","NA","anonymous","EN","1","2","2","50","65","60","65","30","","","","","","","","","","0","0","63.494","0","90","0","20","90","20","20","2","1","2","10","2","","58","5","","FL_40","Q241|av_trust_4|av_trust_2|av_trust_1|av_trust_3|av_trust_5","","","Q90|vB_mnfctr_sue|vB_driver_sue|vA_sue","Q71|avoid|vA_cntrfctl|vB_cntrfctl"
